"","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default.payment.next.month"
"1805",270000,2,1,1,32,0,0,0,0,0,0,23351,30960,180473,58839,21334,19080,30972,180519,1177,0,19080,133504,0
"1808",110000,2,1,2,29,0,0,0,0,0,0,48088,45980,44231,32489,26354,20221,2000,2010,3000,3000,3000,1000,0
"1811",70000,2,3,1,23,1,0,0,0,0,0,254,2746,1885,2216,1348,29873,6840,1885,2216,1348,29873,1000,0
"1817",20000,1,3,1,38,0,0,0,0,0,0,19805,19900,390,390,0,780,1000,390,390,0,780,0,1
"1824",110000,2,2,2,36,0,0,0,0,0,0,116486,105604,96945,74171,70012,62256,4353,3294,5000,8300,5000,5000,0
"1835",150000,1,1,2,28,0,1,1,0,0,0,1111,820,0,0,0,0,0,0,0,0,0,0,1
"1836",260000,1,1,1,43,1,0,0,0,0,0,0,2000,1620,8010,0,0,2000,1620,8080,0,0,0,0
"1847",10000,1,2,2,35,1,2,2,2,2,1,8257,8001,7741,7481,7075,6815,0,0,0,0,0,700,1
"1849",50000,2,2,2,24,0,0,0,0,0,0,49819,50135,32101,17401,19820,17399,1672,1246,574,3000,649,285,0
"1850",420000,2,2,2,35,0,0,0,0,0,0,7572,18847,16615,14156,9058,3281,18920,16615,14156,9058,3281,5971,0
"1870",1e+05,2,1,2,28,0,0,0,0,0,0,555,712,712,712,862,712,712,712,712,862,712,1840,1
"1874",90000,2,2,1,32,1,1,1,1,1,1,85997,83779,88577,86365,91105,89347,0,7200,0,6200,24,3300,0
"1875",210000,2,3,2,36,1,0,0,0,0,0,0,4866,0,0,5916,0,4866,0,0,5916,0,0,1
"1876",50000,2,1,2,26,0,0,0,0,0,0,36806,38212,39141,35524,30842,17043,2000,2000,8156,30000,1644,1209,0
"1882",250000,1,2,2,31,0,0,0,0,0,0,14451,15774,16780,16807,17158,17500,1504,1510,537,556,559,658,0
"1885",50000,2,2,1,44,0,0,0,0,0,0,1473,390,390,390,390,0,390,390,390,390,0,780,0
"1892",360000,2,2,1,42,0,0,0,0,0,0,22237,5683,1632,1632,22379,8901,6695,1632,1632,22379,8901,4852,0
"1903",240000,2,2,2,26,0,0,0,0,0,0,184501,177846,167934,169133,175175,146093,7627,6003,5504,10158,6000,6012,0
"1908",20000,1,2,2,33,0,0,0,0,0,0,8488,10179,11901,11901,9336,9054,2000,2000,0,0,9054,2000,1
"1922",20000,2,1,2,24,1,0,0,0,1,1,0,20087,2110,300,150,650,20087,2200,600,0,500,0,1
"1933",320000,1,1,1,33,0,0,0,0,0,0,325445,202853,57051,161651,182265,0,10000,15000,105000,55000,0,0,0
"1941",10000,1,2,2,41,1,1,1,1,1,1,8722,9592,9289,10140,10417,10104,1157,0,1008,584,0,198,0
"1944",220000,2,1,1,31,0,0,0,0,0,0,3785,1137,377,5763,3952,412,1142,377,5763,3952,412,1294,0
"1946",30000,2,2,2,37,2,1,1,0,0,0,29657,30320,28991,29066,29340,30786,1763,0,1178,1223,2435,1200,1
"1953",170000,2,3,1,37,0,0,0,0,0,0,158920,164353,167455,99297,59888,44262,8000,7000,5000,5000,5000,20000,0
"1958",2e+05,1,2,1,41,0,0,0,0,0,0,96910,92934,99528,100341,102585,108567,10000,7004,5000,5003,7345,7000,0
"1959",170000,1,2,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1961",1e+05,2,1,2,27,0,0,0,0,1,0,90118,88435,90147,94425,92853,93816,4110,4101,6623,0,3503,3360,0
"1971",50000,2,2,2,49,1,0,0,0,0,0,38947,37799,3,18080,12227,13296,2000,1000,19000,12500,2000,2000,1
"1976",180000,1,3,2,28,0,0,0,0,0,0,129719,133702,133758,80055,69672,33194,6070,3521,5000,5000,5004,5029,0
"1979",310000,2,1,1,43,0,0,0,0,0,0,14619,1881,13750,9837,7785,14460,12484,13961,9838,7785,14460,14195,0
"1980",20000,1,3,2,52,0,0,1,0,0,0,16735,20373,12071,12567,13949,14318,4008,0,1000,1600,600,532,0
"1991",20000,1,2,2,34,0,0,0,0,0,0,2199,1530,750,2280,1500,780,1530,750,1140,3000,780,0,0
"1995",3e+05,2,2,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021",120000,2,2,1,39,0,0,0,0,0,0,31611,32264,32786,33018,27114,26287,1562,1500,1059,988,922,826,0
"2028",330000,2,1,1,36,1,0,0,0,0,0,0,0,0,1983,0,207,0,0,1983,0,207,49974,0
"2031",110000,1,2,2,26,1,1,1,1,1,1,58112,56620,60732,61938,63097,64492,0,5700,2800,2300,2600,2300,1
"2047",320000,1,1,2,40,0,0,0,0,0,0,304702,307943,314201,319204,325758,319898,20000,12868,11721,12000,13000,11728,0
"2054",30000,1,3,1,50,0,0,0,0,0,0,28339,24232,15626,9330,4372,1419,1681,2000,0,0,1419,12000,1
"2067",160000,2,1,1,33,0,0,0,0,0,0,7429,7165,1849,4715,799,0,8000,2000,4755,0,0,0,0
"2095",130000,1,2,2,31,0,0,0,0,0,0,116437,112881,96191,88934,90633,91459,4911,3533,3301,3607,5516,7020,0
"2128",20000,1,3,1,41,1,0,0,0,0,0,18738,18986,20110,19584,16539,19466,1376,1500,593,2701,4261,941,1
"2130",170000,1,4,1,28,0,0,0,0,0,0,171098,166176,169759,11760,0,4902,14000,5695,11760,0,4902,6000,0
"2133",230000,2,1,2,29,0,0,0,0,0,0,1960,11055,2269,9818,690,5369,11055,2269,9818,690,5369,4285,0
"2135",150000,1,1,2,24,0,0,0,0,0,0,1050,3258,3664,1461,2348,3626,3258,3735,1461,2348,3626,3089,0
"2137",150000,1,1,2,25,0,0,0,0,0,0,52952,95134,31578,26089,16624,5107,60086,2000,2000,5000,6000,9000,0
"2139",110000,2,1,2,29,1,1,1,1,1,1,95690,105101,105676,106506,103591,109276,11000,3800,4000,0,8800,0,1
"2149",360000,2,2,1,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2153",230000,2,1,2,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2154",2e+05,2,1,2,29,0,0,0,0,0,0,9078,11612,12100,13900,15900,0,3000,1500,2000,2000,0,0,0
"2175",2e+05,2,1,2,29,1,0,0,0,0,0,0,0,3941,16405,0,2327,0,3941,16405,0,2477,0,0
"2178",130000,1,2,1,47,0,0,0,0,0,0,5837,21038,722,4399,0,0,21038,729,4399,0,0,5239,0
"2189",140000,2,2,1,37,0,0,0,0,0,0,127693,26633,28180,29702,31223,35683,2000,2000,2000,2000,5000,2000,0
"2192",80000,1,1,1,45,1,0,0,0,0,0,0,0,170,0,390,0,0,1000,0,1000,0,780,0
"2199",2e+05,2,1,1,38,0,1,0,0,0,0,6677,4561,1856,1856,1856,2508,0,1856,1856,1856,2508,26042,0
"2203",340000,2,1,1,41,0,1,0,0,1,0,6814,6167,24386,3570,3094,14645,0,24386,3570,0,14645,4534,1
"2207",160000,1,1,2,32,0,0,0,0,0,0,2507,798,0,2319,1523,0,800,0,2321,4,0,801,0
"2209",60000,1,1,2,31,1,0,0,0,0,0,0,1012,22760,17032,6808,8741,1012,22066,5032,1565,8500,5205,1
"2223",3e+05,2,1,2,35,0,0,0,0,0,0,294344,302638,300159,226705,229739,232942,15000,11311,7941,8412,9000,5258,0
"2235",50000,2,2,1,36,1,1,1,0,0,1,2590,4836,4613,5378,5848,5606,2458,0,1000,557,0,2000,0
"2244",80000,2,2,2,37,0,0,0,0,0,0,21054,21776,22790,23411,23882,24356,1365,1379,1000,1000,871,1000,0
"2257",210000,2,2,1,56,1,0,0,0,0,0,0,0,0,0,0,59017,0,0,0,0,61982,2200,0
"2262",50000,2,3,1,37,1,0,0,0,0,0,38527,39609,40352,41183,42221,42935,2000,1700,1500,1700,1568,7400,1
"2266",90000,2,3,1,49,0,0,0,0,0,0,104494,99941,95197,90508,85640,79775,3592,3382,3319,3172,4000,2360,0
"2269",180000,1,1,1,37,0,0,0,0,0,0,121915,116093,99267,74324,47642,37957,7416,7038,7000,6000,5000,5000,0
"2271",230000,2,2,2,33,0,0,0,0,0,0,232796,233564,235149,166637,165699,163858,9000,9500,6000,6150,6000,10500,0
"2273",30000,1,3,2,39,0,0,0,0,0,0,10178,14491,15504,15812,16143,16606,4491,1257,565,585,730,1000,1
"2274",10000,1,3,3,54,1,1,0,0,0,0,8210,7936,8792,9117,9305,9504,0,1146,471,483,502,460,0
"2285",230000,2,1,1,30,0,0,0,0,0,0,2212,17402,32450,17285,9766,9981,17402,20013,346,5000,8000,5000,1
"2295",180000,1,2,2,26,0,0,0,0,0,0,93169,58983,60506,58458,60770,61628,4500,4000,4000,4000,4000,4000,0
"2308",2e+05,2,2,2,39,2,2,2,2,2,1,195156,190843,186029,181866,179272,148704,0,0,0,39,85,3054,1
"2310",80000,2,2,2,40,0,0,0,0,0,0,33918,50878,51787,52422,53608,50312,20000,2400,2000,2100,2500,2000,0
"2311",50000,2,2,2,41,0,0,0,0,0,0,45408,36025,0,0,0,0,2025,0,0,0,0,0,0
"2312",2e+05,2,2,2,23,0,0,0,0,0,0,964,0,1000,0,0,43527,0,1036,0,0,54677,872,0
"2313",90000,2,2,1,36,0,0,0,0,0,0,89309,88544,88888,48534,49874,32078,5000,3500,2000,2100,1000,1000,0
"2325",140000,2,3,2,33,1,0,0,0,0,0,0,0,0,4647,250,4654,0,0,4647,5423,4404,0,0
"2339",440000,2,1,1,54,1,0,0,0,0,0,276955,198150,183825,185971,189968,193799,8752,8200,6700,7000,6870,7000,1
"2354",30000,2,2,2,23,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0
"2355",50000,2,3,1,39,0,0,0,0,0,0,41250,40813,10695,8841,8140,8267,1501,1297,448,449,419,415,0
"2357",50000,2,2,2,25,2,2,1,1,1,1,35592,36518,36822,37421,38424,39035,1800,1200,1500,1750,1390,0,1
"2362",5e+05,2,1,1,41,0,0,0,0,0,0,190730,194336,197284,199489,201484,204017,8501,8001,6701,6321,6401,6379,0
"2372",150000,2,2,2,39,1,1,1,0,0,1,21019,19890,19271,19037,20448,19345,1602,0,1000,1709,0,1000,0
"2392",160000,2,2,1,42,0,0,0,0,0,0,35815,38023,40180,41318,42605,43857,3000,3000,2000,2000,2000,2000,0
"2393",20000,2,1,2,25,0,0,0,0,0,0,17776,18886,19551,18964,19676,20116,1700,1300,662,1000,747,602,0
"2398",30000,2,2,2,24,0,0,0,0,0,0,28008,29549,30298,30046,29880,27039,2000,2000,900,1000,2000,0,0
"2401",20000,1,2,2,33,0,0,0,0,0,1,12518,12889,9638,8878,6474,2771,1300,1000,1000,500,0,0,0
"2407",60000,1,1,2,29,0,0,0,0,0,0,31462,31499,16773,11568,9727,3832,6037,5084,6000,4000,3832,3065,0
"2415",30000,2,2,1,34,1,1,1,1,0,0,31746,32743,32931,30727,29679,30088,1800,1100,0,1000,2327,0,1
"2418",150000,2,1,1,49,0,0,0,0,0,0,850,0,0,31106,0,1505,0,0,31106,0,1505,997,1
"2419",1e+05,2,3,1,24,1,1,0,0,0,0,56341,54869,67965,73871,79707,85433,0,14130,7065,7065,7065,0,1
"2420",30000,1,2,2,24,1,0,0,0,1,1,25851,26912,27535,29175,28625,30383,1779,1402,2042,0,2192,0,1
"2438",460000,1,1,1,35,0,0,0,0,0,0,384919,393029,394483,338220,347753,356161,15045,16017,13000,15000,15025,7002,0
"2443",280000,2,1,2,26,0,0,0,0,0,0,146130,120750,105492,104061,105202,107143,5042,4000,4000,4000,4368,4000,0
"2452",170000,2,2,2,26,0,0,0,0,0,0,141476,143850,134502,122186,122506,117121,5113,4514,4376,4432,4142,3455,0
"2453",140000,2,1,2,29,1,1,1,1,1,1,97905,100152,100772,101562,103214,88085,4700,3200,3500,3193,0,2304,1
"2465",2e+05,2,1,2,34,1,0,0,0,1,1,0,0,0,347,197,2917,0,0,347,0,2720,0,1
"2473",2e+05,1,1,2,30,0,0,1,0,0,1,91936,94698,77034,64886,71957,66658,7500,0,1500,10000,2000,0,0
"2493",30000,2,1,2,24,1,1,1,0,0,0,31202,32801,30092,30148,30222,28949,2415,0,1045,915,1063,409,1
"2507",20000,1,2,2,23,0,0,0,0,0,0,5044,3700,13181,12596,11699,2154,1011,13181,5,1033,1781,305,0
"2508",50000,2,2,2,25,0,0,0,0,0,0,24408,25169,13368,14142,14911,15660,1300,1500,1000,1000,1000,1000,0
"2519",260000,2,2,1,36,0,0,0,0,0,0,200593,206178,208601,213025,214931,219001,8500,7000,7508,7500,7595,7000,1
"2522",20000,1,1,1,49,0,0,0,0,0,0,1044,0,5596,0,0,0,0,5596,0,0,0,0,0
"2526",230000,2,2,1,34,0,0,0,0,0,0,2329,1894,2528,1865,1496,1873,1894,2532,1865,1496,1873,0,0
"2530",20000,1,3,2,26,0,0,0,0,0,0,16514,17547,18541,19250,19805,20356,1306,1300,1000,1000,1258,590,0
"2536",210000,2,1,2,26,0,0,0,0,0,0,9899,6000,4100,0,10790,7373,1008,1000,0,10790,7373,0,0
"2551",60000,2,3,1,59,0,0,0,0,0,0,59174,60922,61800,0,51301,52327,3298,3000,0,51301,2029,2083,0
"2556",160000,2,2,1,28,0,0,0,0,0,0,54232,55456,56625,57757,59424,60631,2100,2100,2500,3000,2200,2200,0
"2559",80000,1,2,1,27,0,0,0,0,0,0,73000,71338,47202,38133,39096,40510,5000,2000,1500,1500,2000,2000,0
"2568",60000,1,3,2,34,0,0,0,0,0,0,35187,36236,37220,37963,38875,39184,1616,1600,1336,1500,1448,1157,1
"2573",30000,2,2,2,22,1,1,1,0,0,0,22167,22474,18180,15900,0,0,1000,150,0,0,0,0,0
"2576",20000,1,3,2,41,0,0,0,0,0,0,9186,9459,10102,10452,10907,10400,1200,1200,500,1000,600,0,0
"2590",340000,2,2,2,39,0,0,0,0,0,0,66623,61474,57160,58794,61231,62516,2500,2500,2500,3300,2200,3000,0
"2598",80000,2,1,2,27,0,0,0,0,0,0,23107,24674,25351,25981,26464,23714,5034,10000,1000,1000,1000,1000,0
"2607",50000,2,2,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2623",360000,1,1,1,39,1,0,0,0,0,0,0,0,0,0,691,7020,0,0,0,691,7020,0,0
"2627",210000,1,1,2,31,0,0,0,0,0,0,326,326,326,326,326,326,326,326,326,326,326,133,1
"2628",140000,1,2,1,37,0,0,0,0,0,0,90186,74504,72358,48081,45543,26788,2805,2877,1360,1400,1026,1200,0
"2640",2e+05,1,1,2,29,0,0,0,0,0,0,4810,0,726,726,495,1402,0,726,0,495,1562,1420,1
"2648",30000,1,2,2,34,0,0,0,0,0,0,29302,30052,29349,29476,30014,29785,1530,1416,1142,1102,1106,3450,0
"2658",20000,1,2,2,40,0,0,0,0,0,0,45429,47961,49562,4410,0,0,2819,2420,88,0,0,0,0
"2687",2e+05,1,1,2,26,0,0,0,0,0,0,16811,21290,20207,23858,33236,33337,5023,4007,5001,10020,5073,5064,0
"2693",30000,1,2,2,35,1,1,1,1,1,1,27143,28211,28654,27897,29587,30152,1800,1200,0,2300,1200,0,0
"2712",170000,2,2,2,31,1,0,0,0,0,0,520,1316,6779,3416,2941,3518,1339,6779,2000,97,1002,1018,0
"2716",240000,2,2,1,47,1,1,1,1,1,1,124425,131943,133457,134749,132651,140600,10839,5000,4800,0,10000,5200,1
"2746",80000,2,2,2,24,0,0,0,0,0,0,81908,83597,157646,79061,79834,81257,5501,3450,3000,3059,2915,2758,1
"2748",50000,2,2,1,47,0,0,0,0,0,0,32547,33481,26775,0,0,0,1582,1800,0,0,0,0,0
"2764",50000,2,2,1,49,0,0,0,0,0,0,49467,41877,20082,5329,3990,2088,1472,1000,107,3990,2088,1470,0
"2769",50000,2,2,1,50,0,0,0,0,0,0,48119,48318,21750,4387,4392,9493,1554,1028,4387,4392,9493,492,1
"2771",2e+05,2,3,1,41,0,0,0,0,0,0,98184,103228,119034,0,0,0,5143,19034,0,0,0,0,0
"2772",250000,2,2,2,44,1,0,0,0,0,0,0,664,62791,48598,50078,36050,664,65791,2000,2100,2000,0,0
"2774",50000,1,1,2,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2775",2e+05,2,1,1,38,0,0,1,1,1,0,1779,1354,250,7250,2639,10207,1354,0,7000,0,10500,3500,0
"2800",30000,2,3,1,60,0,2,1,0,0,2,5867,5621,4090,2829,2108,1801,0,0,0,1801,0,0,1
"2808",3e+05,2,1,1,32,1,0,0,0,0,0,0,44791,0,129798,558,522,45018,0,130447,560,524,6776,0
"2809",220000,1,2,1,32,0,0,0,0,0,0,202010,103124,105226,107476,109746,111920,3746,3820,4000,4000,4000,4500,0
"2811",50000,1,1,2,30,0,0,0,0,0,0,11787,9720,8613,5173,5593,0,1300,1034,0,1200,0,0,0
"2817",160000,2,1,2,34,0,0,0,0,0,0,43729,43535,40799,41255,31766,32570,2045,1809,1265,1154,1333,1313,0
"2822",120000,2,2,2,28,1,1,1,1,1,1,108993,111266,112056,112819,111298,113290,5500,4100,4087,400,4000,8932,0
"2832",390000,2,2,1,24,0,0,0,0,0,0,16406,16966,15428,13465,40736,39532,1500,1500,1000,30000,2000,3000,0
"2836",2e+05,2,2,1,41,0,0,0,0,0,0,42292,43764,44030,48466,49183,46919,3000,2000,5000,2000,3000,3000,0
"2837",5e+05,1,1,1,40,0,0,0,0,0,0,5255,721,17252,7388,6069,0,721,17252,7421,6069,0,0,1
"2840",220000,2,1,2,35,0,0,0,0,0,0,8304,11526,1270,0,1121,500,11526,1282,0,1121,500,0,1
"2841",50000,1,2,2,28,0,0,0,0,1,0,28864,30090,31282,33350,32682,33385,2000,2000,2900,0,1400,1600,0
"2850",170000,2,2,1,42,0,0,0,0,0,0,4600,6519,7360,2437,2881,2659,2000,1000,2437,3103,2659,2659,0
"2853",20000,1,2,2,25,0,0,0,0,0,0,13610,14160,15200,14800,17800,10000,1360,1400,0,3000,200,0,0
"2856",160000,2,2,2,23,0,0,1,1,0,0,122339,137278,136572,95115,96847,101443,18518,3358,0,3200,8000,4366,0
"2858",20000,2,1,2,23,0,0,0,0,0,0,292,780,0,593,0,0,780,0,593,0,0,0,0
"2860",50000,1,2,2,23,0,0,0,0,0,0,3352,18685,15868,11348,7822,7357,18685,1105,500,500,500,1000,0
"2864",230000,2,3,1,37,0,0,0,0,0,0,228342,189966,142377,143828,143698,143342,6100,7000,5356,5400,5200,5500,0
"2865",250000,1,2,1,47,0,0,0,0,0,0,8996,18069,7966,3470,3128,2966,18069,7966,3470,3128,2966,3419,0
"2866",5e+05,2,1,1,36,0,0,0,0,0,0,24170,8051,77908,50297,43679,49749,8091,78192,65,33766,37945,37947,0
"2875",210000,2,2,2,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2876",320000,1,1,2,36,0,0,0,0,0,0,146201,129311,112151,84218,76058,24068,5465,3137,52,2384,25094,30011,0
"2879",20000,1,1,1,29,0,0,0,0,0,0,16961,16365,9342,556,19967,1742,2000,1139,556,20191,1742,0,0
"2898",2e+05,2,2,1,48,0,0,0,0,0,0,354304,303188,153179,156229,159708,163051,8000,5600,5600,6000,6000,7200,0
"2899",50000,1,3,1,53,0,0,0,0,0,0,49466,50544,25381,9652,9464,9248,2442,1669,330,1342,330,430,0
"2917",150000,1,2,1,31,1,1,0,0,0,0,156286,148841,134757,85874,84665,78130,57,6203,2819,3109,2842,3024,0
"2951",440000,2,2,1,42,1,0,0,0,0,0,22597,7288,5683,0,0,9881,7324,5683,20,0,9901,121971,0
"2959",50000,1,1,2,27,0,0,0,0,0,0,50459,36307,27713,3807,2746,625,1600,3071,500,2800,900,100,0
"2961",170000,2,1,2,30,0,0,0,0,0,0,3733,1958,5956,1836,3959,1285,1958,5956,1842,3959,1285,0,0
"2962",360000,2,1,2,37,0,0,0,0,0,0,3355,5865,3300,6290,8220,28410,5865,3300,6290,8220,28410,4845,0
"2965",210000,1,3,2,32,0,0,0,0,0,0,1649,1000,0,1761,675,752,1000,0,1761,675,752,1104,0
"2970",1e+05,2,1,1,33,0,0,0,0,0,0,3976,0,0,0,0,0,0,0,0,0,0,402,1
"2973",120000,1,2,3,38,0,0,0,0,0,0,7787,3495,1706,0,0,0,3505,1711,0,0,0,0,0
"2977",50000,2,2,1,38,0,0,1,0,0,0,20838,23204,22538,22864,23495,24100,3000,0,1000,1000,1000,1000,1
"2980",230000,1,3,2,28,0,0,0,0,0,0,152966,65722,11666,18844,34983,53935,65722,20000,18844,34983,408,14574,0
"2990",250000,2,2,1,50,0,0,1,0,0,0,116256,122392,118668,95735,96509,97089,11500,0,3543,3700,3547,3165,0
"2991",50000,1,2,2,28,0,0,0,0,0,0,23244,24364,25454,26030,26609,27662,1500,1500,1000,1000,1500,1100,0
"2999",30000,1,3,1,44,1,1,1,0,0,0,18659,22544,21889,22721,23401,25000,4500,0,1500,1200,2000,3000,1
"3011",2e+05,1,3,2,25,0,0,0,0,0,0,848,753,547,0,2040,0,753,547,2,2042,0,0,0
"3016",3e+05,1,1,2,36,0,0,0,0,0,0,295433,301521,308038,306154,295664,290329,13000,13116,11000,11000,12000,9300,0
"3043",20000,1,3,2,36,1,0,0,0,0,0,0,832,0,832,1486,0,832,0,832,1486,0,1248,0
"3053",50000,1,3,2,22,0,0,0,0,0,0,48423,44450,956,976,1976,2939,2150,956,20,1000,1000,1000,1
"3066",2e+05,1,2,2,28,0,0,0,0,0,0,29804,30892,25355,21666,15404,11559,20044,10198,15083,15450,11593,18784,0
"3069",60000,1,2,2,27,0,0,0,1,1,0,23439,26042,29182,29906,29292,29729,3300,3900,1500,0,1074,1200,0
"3091",160000,2,1,1,32,0,0,0,0,0,0,3189,3203,3421,2750,2750,5224,3248,3421,2750,2750,5224,2313,0
"3100",210000,1,1,2,30,0,0,0,0,0,0,462,562,1864,932,932,1014,1032,2234,0,932,1014,1000,0
"3102",2e+05,2,1,2,37,0,0,0,0,0,0,75360,57589,54711,44396,25948,14505,2050,15000,6003,845,290,12715,0
"3106",180000,1,1,2,29,0,0,0,0,1,1,93962,95955,98354,105327,107500,105614,3500,4000,8600,4000,0,8100,0
"3117",20000,2,2,2,49,1,1,1,1,0,0,18718,18132,19530,18950,16510,19386,0,3000,0,1000,3000,2000,1
"3119",170000,2,1,1,41,0,0,0,0,0,0,165602,138507,136176,61000,59477,44218,80000,4742,2022,2076,1776,10433,0
"3126",360000,2,1,1,33,0,0,0,0,0,0,50067,17607,41262,8882,17348,29216,17607,41285,8882,17348,29216,4043,0
"3127",5e+05,2,3,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3132",3e+05,2,1,1,38,0,0,0,0,0,0,1008,228,0,0,0,0,228,0,0,888,0,0,0
"3137",280000,1,1,2,37,0,0,0,0,0,0,251486,245307,218043,196016,195307,168946,9352,8077,7171,8014,6235,4445,0
"3142",150000,2,1,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3144",360000,2,2,3,37,0,0,0,0,0,0,10764,8874,3501,328,0,770,1052,1002,328,0,770,11309,0
"3170",20000,2,1,2,38,0,0,0,2,1,1,3527,4556,5867,5495,5126,5899,1241,1700,0,0,1000,0,1
"3178",70000,2,1,2,25,0,0,0,0,0,0,71106,67954,68976,49145,49688,47780,3292,3290,1706,1759,1729,1717,0
"3179",60000,2,2,1,38,0,0,0,0,0,0,48399,48241,36162,36560,40855,885,1764,1400,5000,5000,885,1721,0
"3185",1e+05,2,1,2,25,0,0,0,0,0,0,12660,5000,0,6272,10135,11958,5000,0,6272,4000,2000,0,0
"3186",230000,1,3,2,30,1,1,1,2,1,1,213894,218966,238075,233210,233833,190628,10040,28341,0,6508,187,5000,0
"3202",190000,2,1,2,32,0,0,0,0,0,0,8010,922,3200,15010,4575,7279,922,3208,15010,4575,7279,0,0
"3204",220000,2,2,1,48,0,0,0,0,0,0,28132,30362,31387,32559,35019,37422,2700,1534,1700,3000,3000,3000,1
"3205",2e+05,2,2,1,29,0,0,0,0,0,0,70422,67991,56909,56841,51245,42268,3500,2472,1683,1755,1658,3579,0
"3208",2e+05,2,2,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3212",150000,2,1,2,25,0,0,0,0,0,0,3167,13680,12848,8445,6868,1310,13879,4000,0,0,1310,0,0
"3250",130000,2,1,2,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3253",3e+05,2,1,2,39,0,0,0,0,0,0,729,0,236,766,227,0,0,236,800,227,0,0,0
"3254",160000,2,1,2,31,0,0,0,0,0,0,1672,4411,500,0,0,0,4411,504,0,0,0,0,0
"3268",80000,2,2,1,37,1,1,1,0,0,0,80508,81731,78772,76818,70319,0,3100,0,2000,3000,0,75003,1
"3277",220000,2,2,2,29,0,0,0,0,0,0,36106,33494,29518,29569,28587,21201,3000,3000,6000,5000,1136,10000,1
"3282",280000,2,2,1,51,0,0,0,0,0,0,2477,3470,0,0,0,0,3470,0,0,0,0,1715,0
"3288",330000,1,2,1,47,0,0,0,0,0,0,19540,23240,166722,215506,138371,21757,25487,166744,60057,560,17921,201134,0
"3303",50000,1,2,2,29,1,1,0,0,0,0,49612,48546,49157,49890,48941,49940,0,1900,1333,0,999,0,0
"3305",5e+05,1,1,1,59,0,0,0,0,0,0,0,0,994,3342,1240,700,0,994,3342,1240,700,2250,1
"3311",10000,1,3,2,24,1,1,1,1,1,1,7826,8745,8440,9229,8969,8819,1200,0,900,0,2000,0,0
"3341",90000,2,2,2,41,0,0,0,0,0,0,48276,47820,46602,47141,16114,15825,2281,1219,1164,556,595,480,0
"3343",30000,1,2,2,36,0,0,0,0,0,0,36124,35538,34359,32450,30633,30628,2500,2215,1156,1200,3000,3000,1
"3367",90000,1,1,2,33,0,0,1,0,0,1,1650,721,421,2754,309,159,721,0,2833,1000,0,2000,0
"3375",710000,2,2,1,40,0,0,0,0,1,0,5200,0,0,1004,854,8626,0,0,1004,0,8000,5000,1
"3409",80000,1,2,3,58,0,0,0,0,0,0,3719,4444,0,0,0,0,1000,0,0,0,0,0,0
"3412",320000,1,1,1,50,0,0,0,0,0,0,6426,0,816,30026,49154,1299,0,824,31144,25664,2610,1833,0
"3428",50000,1,2,1,37,0,0,0,0,0,0,27516,28871,29500,28914,29529,29319,2000,1435,1149,1197,1009,990,0
"3429",50000,1,1,2,29,1,1,1,1,1,1,14497,13975,25731,26112,26548,25970,0,12000,1100,1000,0,2500,0
"3436",30000,2,3,2,22,0,0,0,0,0,0,0,29393,27390,2390,780,24310,33404,1000,2390,0,48620,156,0
"3438",250000,2,2,1,40,0,0,0,0,0,0,4843,2942,1054,1708,3014,3037,2942,1057,1708,3014,3037,4974,0
"3442",220000,2,2,1,41,0,0,0,0,0,0,126532,90013,91191,86139,83743,78555,4500,4006,3000,3000,3000,6000,0
"3444",40000,1,1,1,28,0,0,1,0,0,0,10371,11895,11228,2475,5341,6255,2567,0,2475,5341,1500,0,1
"3461",30000,2,1,1,30,0,0,0,0,0,1,28289,29537,29378,22692,24169,23782,2013,1440,800,1800,108,1130,0
"3463",80000,1,1,1,45,0,0,0,0,0,0,1473,1473,24770,3366,1473,44314,1473,24770,3366,1473,44314,4000,1
"3471",60000,1,1,2,28,0,0,0,0,0,1,2295,5293,13421,9900,310,160,6000,10000,900,310,0,3400,0
"3481",210000,2,1,2,33,0,1,1,0,0,0,970,2273,1303,5385,1814,0,1303,3,5387,1814,0,0,0
