"","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default.payment.next.month"
"1085",50000,1,2,2,31,1,1,0,0,1,0,48657,45079,47714,19586,19143,20051,0,4300,2150,0,1204,1000,0
"1087",130000,1,1,2,26,0,0,0,0,0,0,2343,32278,24175,15182,12805,14415,32322,1217,1000,3000,2000,390,0
"1099",80000,1,2,1,54,0,0,0,0,0,0,76962,79463,79761,30286,29898,30364,4000,3500,1100,1100,1200,1000,1
"1106",60000,1,1,2,27,0,0,0,0,0,0,11862,1856,0,4839,9567,11407,1861,0,4853,9567,2000,0,0
"1111",2e+05,2,2,2,40,1,0,0,0,0,0,176502,176297,162826,160186,161965,152361,8000,7300,6000,6000,6000,6000,1
"1114",2e+05,2,2,1,41,0,0,0,0,0,0,18012,18367,16996,11461,8150,5584,1385,1020,229,183,5584,888,0
"1116",3e+05,1,1,1,38,0,0,0,0,0,0,2285,0,0,0,0,0,0,0,0,0,0,0,0
"1118",360000,2,2,1,52,0,0,0,0,0,0,2995,2401,2277,500,3586,7399,2406,2282,500,3586,7399,600,0
"1121",230000,2,2,1,34,0,0,0,0,0,0,234328,234211,157345,155335,153427,150514,8913,5449,5339,5370,4435,4432,1
"1128",50000,1,2,1,41,0,0,0,0,0,0,19339,20424,20086,18600,19153,19289,1703,1306,810,1000,900,900,0
"1129",130000,2,3,1,44,0,0,0,0,0,1,109006,110256,113283,101247,96939,81977,4500,5000,4000,10600,0,2300,0
"1131",20000,1,2,2,25,0,0,0,0,0,0,3400,4129,0,0,3244,3314,1000,0,0,3244,124,66,0
"1138",360000,1,1,2,33,1,1,0,0,0,0,71195,60553,60158,16672,35039,8320,0,1399,0,35039,8320,5169,0
"1139",140000,2,1,2,30,1,1,0,0,0,0,149389,145757,144229,144470,144386,120586,0,5350,5555,5836,4191,4341,0
"1142",280000,1,1,2,30,1,1,1,0,0,0,191493,187913,169223,153063,133490,130377,1000,7600,5949,6000,5200,5117,0
"1145",20000,1,3,1,47,1,1,0,0,0,1,19739,19137,19857,15422,19279,9537,0,1200,0,9537,0,0,0
"1146",350000,2,2,1,29,0,0,0,0,0,0,8760,5882,9845,4677,5767,6532,5932,9908,4692,5787,6548,4863,0
"1148",470000,1,3,1,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,0
"1160",30000,2,3,2,48,0,0,0,0,0,0,1445,3410,5338,7239,9112,10949,2000,2000,2000,2000,2000,2000,0
"1161",140000,2,1,2,28,0,0,1,0,0,0,9305,13614,13103,14077,15189,16275,4800,0,1500,1500,1500,1500,1
"1166",180000,1,2,2,25,1,1,1,0,0,0,10022,12847,12351,12350,12608,12892,3000,0,500,455,491,500,1
"1184",2e+05,1,1,1,37,0,0,0,0,0,0,123337,11148,19165,21171,17762,23670,11202,19275,22304,23850,23784,84430,0
"1190",360000,1,1,1,36,0,0,0,0,0,0,0,394,11142,0,0,0,394,11253,0,0,0,0,0
"1193",3e+05,2,1,2,48,0,0,0,0,0,0,247279,235093,224062,212480,202148,186955,10005,9500,7500,6914,6100,5500,0
"1194",60000,2,2,2,23,1,1,0,0,0,0,2516,0,0,0,1524,25421,0,0,0,1524,25421,1000,0
"1207",360000,1,3,1,54,0,0,0,0,0,0,16230,0,0,0,69000,2500,0,200,0,69000,2500,0,0
"1215",20000,1,2,2,21,0,0,0,0,0,0,20297,17054,2333,1300,0,0,1240,2333,0,0,0,0,0
"1222",680000,1,1,2,37,0,0,0,0,0,0,18314,16088,17806,15498,13810,164969,2700,2400,600,400,161000,5800,0
"1226",30000,1,2,2,54,0,0,0,0,0,0,26278,24767,27533,26400,25620,390,1700,3400,2528,0,390,780,1
"1230",80000,2,2,1,35,0,0,0,0,0,0,2890,9796,13443,396,396,396,9796,13443,396,396,0,396,0
"1232",70000,2,3,1,32,1,1,0,0,0,0,18317,17330,11400,11120,10914,11315,0,1000,110,500,18963,1000,0
"1234",1e+05,2,3,1,50,1,1,1,0,0,0,110537,99734,99973,71008,66735,68621,0,3000,103000,2500,3000,3000,1
"1235",10000,1,3,2,35,0,0,0,0,0,0,7877,8918,9864,9673,9414,9156,1174,1120,310,316,1000,2000,0
"1236",90000,1,1,2,26,0,0,0,0,0,0,10750,100,200,100,9894,20699,100,200,0,9894,20000,4100,0
"1244",1e+05,1,2,2,30,0,0,0,0,0,0,44953,46922,48677,49496,51010,32630,3000,3000,2000,2000,2000,2000,0
"1248",180000,2,1,2,28,0,0,0,0,0,0,950,4369,9673,2861,12338,9124,4369,9673,3260,13959,3000,18396,0
"1250",50000,1,1,2,24,1,1,0,0,0,0,49946,48808,45469,20228,18900,19066,0,2079,693,1080,700,1004,0
"1251",150000,1,1,2,37,0,0,0,0,0,0,45000,44386,46505,49103,51698,52549,3000,2500,3000,3000,1546,2000,0
"1255",220000,1,2,2,29,0,0,0,0,0,0,122286,122839,123035,114385,115903,118528,5008,5007,6007,5000,4700,5503,0
"1258",120000,1,2,2,37,0,1,0,0,0,1,16241,16680,17695,17901,19608,19143,1000,1600,800,2000,0,1600,1
"1264",150000,1,2,1,34,0,0,0,0,0,0,132214,135140,135263,137540,144786,146379,4414,4700,4306,10006,4822,4112,0
"1282",250000,2,2,2,36,0,0,0,0,0,0,6220,27217,6149,26202,6906,3855,27225,6159,25846,0,3855,3876,1
"1293",30000,1,2,2,25,0,0,0,0,0,0,7160,8185,9286,9483,9780,10068,1300,1400,500,600,600,600,0
"1294",190000,1,2,1,49,0,0,0,0,0,0,435,435,635,2084,161110,149941,435,635,2084,161110,5800,4138,0
"1304",140000,1,2,1,48,0,0,1,0,0,0,1600,5012,4739,4739,0,0,5012,0,0,0,0,2770,1
"1305",5e+05,1,2,1,49,0,0,0,0,0,0,4214,6378,4074,116446,9335,3312,6378,4074,116446,9335,3312,43664,0
"1312",140000,1,1,2,36,1,0,0,0,0,0,0,1135,17227,12918,10898,823,1140,17227,0,365,840,4507,0
"1320",50000,2,2,2,28,0,0,0,0,0,0,48072,49518,49500,19600,20000,0,2518,1500,500,400,0,0,0
"1321",160000,2,2,1,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1322",80000,1,2,1,41,0,0,0,0,0,0,3153,1013,0,0,2115,4264,1013,0,0,2115,4264,0,0
"1323",3e+05,2,3,2,29,0,0,0,0,0,0,0,28092,3572,195,209,990,28232,3589,195,210,994,0,1
"1329",2e+05,2,3,2,49,0,0,0,0,0,0,7697,18951,27974,30596,38109,22170,20071,20036,15022,15113,22235,3919,0
"1332",20000,2,2,2,26,1,0,0,0,0,0,1041,10757,11094,9351,8562,8058,10758,2679,502,224,513,9,0
"1336",630000,1,1,2,40,0,0,0,0,0,0,440474,444370,455286,327021,334558,341439,18000,20000,12000,13000,13022,13016,0
"1345",80000,1,2,2,29,0,0,0,0,0,0,41815,42938,44022,44792,45915,46998,2100,2100,1800,2000,2000,2500,0
"1365",350000,1,2,1,37,0,0,0,0,0,0,325,294,6574,3543,1654,6186,294,6636,3559,1659,6215,325,0
"1366",2e+05,1,1,1,58,0,0,0,0,0,0,192461,195970,122214,124647,126921,129167,7822,4417,4446,4597,4677,4698,0
"1374",360000,1,1,2,36,0,0,0,0,0,0,356913,208305,68214,168014,16209,18918,210000,170000,1e+05,3000,3000,5000,0
"1377",20000,2,2,2,22,0,0,1,0,0,1,11192,15677,15133,15582,16677,16259,5000,0,1000,1500,0,700,0
"1378",60000,1,2,1,37,2,2,2,1,1,1,30381,29986,29210,29729,30505,32232,366,0,1300,1400,2400,2300,1
"1384",180000,2,2,2,24,1,1,1,1,1,1,108580,105403,112073,111345,98404,102460,0,8564,4000,0,7414,0,1
"1394",2e+05,2,1,2,26,0,0,0,0,0,0,2179,6440,3908,0,1060,2996,6440,3908,5,1065,3000,1108,0
"1398",210000,2,2,2,45,0,0,0,0,0,0,467,2050,416,416,416,416,2050,416,416,416,416,416,0
"1400",30000,1,2,1,38,0,0,0,0,0,0,184,1522,0,5480,175,0,1522,0,5480,175,0,2000,0
"1409",230000,2,2,2,28,0,0,0,0,0,0,12218,17667,20345,39945,41352,11032,6000,3500,20000,2000,1500,8000,0
"1417",80000,2,2,2,44,0,0,0,0,0,0,80610,81008,80725,50472,50340,42393,6502,4000,1889,2000,7700,9600,0
"1418",50000,2,1,1,29,0,0,0,0,0,0,50486,50035,49388,10275,9598,8382,2200,1192,1000,2000,1000,1500,0
"1428",70000,2,1,2,24,0,0,1,1,1,1,48432,52650,53099,51648,55409,54366,5000,1900,0,4600,0,2300,0
"1431",40000,1,1,2,24,1,1,0,0,0,2,28926,28182,28912,29495,33011,32194,0,1500,1064,4000,0,0,1
"1440",20000,1,2,2,25,0,0,0,0,1,1,17384,13648,13924,15685,15292,17524,1500,1400,2000,0,2500,0,0
"1446",10000,1,2,2,26,0,0,0,0,0,0,15147,6641,15318,8610,8790,8963,2234,1135,1086,319,319,180,0
"1464",50000,1,2,2,44,0,0,0,0,0,0,27560,19002,8542,8711,8893,9070,1159,1142,311,322,324,335,0
"1467",5e+05,1,2,1,40,0,0,0,0,0,0,94585,61111,24801,6288,166251,162785,2659,2090,6333,178460,5506,6205,0
"1468",30000,2,1,2,25,0,0,0,0,0,0,3924,4972,5873,5993,0,0,1099,1000,120,0,0,0,0
"1470",360000,1,1,2,32,0,0,0,0,0,0,389,389,1955,5316,2265,6594,389,1955,5316,2265,6594,2974,0
"1473",230000,1,1,2,32,0,0,0,0,0,0,44734,47178,29582,38426,42500,43531,10120,20000,10000,5000,5000,5000,0
"1485",180000,2,2,2,48,1,0,0,0,0,0,2551,3044,3044,5283,1660,6671,3044,3044,5283,1660,6671,493,0
"1489",240000,1,2,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1490",50000,1,3,1,54,0,0,0,0,0,0,50356,48981,47942,1261,17147,16609,2000,1120,1300,17147,1000,1000,0
"1492",350000,1,1,1,70,0,0,0,0,0,0,100895,70244,64839,57583,45554,37063,3371,2089,3008,1300,1500,1372,0
"1496",180000,2,1,1,27,1,1,1,1,1,0,81044,78403,58083,58244,56041,50816,2600,0,4700,0,2500,1092,1
"1500",210000,2,3,2,33,1,0,0,0,0,0,0,0,3104,4056,565,960,0,3104,4056,565,960,1958,1
"1505",290000,2,1,2,27,1,0,0,0,1,1,232523,243753,253145,267412,273095,278260,16500,15000,20000,10000,9701,0,0
"1507",340000,2,2,2,36,1,0,0,0,0,0,337981,344920,18921,21205,19810,13586,17181,2000,10000,5000,3000,1000,0
"1519",20000,1,2,2,25,0,0,1,1,2,2,16508,19638,19030,22033,21109,20474,3400,0,3633,0,0,0,0
"1528",50000,1,3,2,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1531",360000,2,2,2,34,1,0,0,0,0,0,0,0,0,700,0,0,0,0,700,0,0,0,1
"1539",20000,2,3,3,47,0,0,0,0,0,0,9417,10436,11450,12257,12685,13306,1179,1193,1000,625,1000,405,0
"1551",3e+05,2,1,1,30,0,0,0,0,0,0,93738,84636,88446,76244,67747,70389,3000,5000,2500,2500,3500,87000,1
"1553",280000,2,2,1,37,0,0,0,0,0,0,29078,30144,32629,35126,35759,42317,1515,3000,3000,1292,7147,1415,0
"1557",180000,1,3,1,45,1,1,0,0,0,0,24400,24508,22627,23306,22780,20890,1500,1500,1000,1000,1000,1000,0
"1566",120000,2,2,1,38,0,0,0,0,0,0,4100,7270,820,820,2870,970,7270,820,820,2870,970,820,0
"1567",240000,2,2,1,42,0,0,0,1,0,0,21943,36519,55515,49049,57178,42009,15000,20000,3330,30000,10000,10000,0
"1568",20000,1,3,3,47,0,0,0,0,0,0,18768,18795,19390,19464,18126,18827,1400,1400,1000,700,1600,0,0
"1569",50000,2,3,2,40,0,0,0,0,0,0,5538,6563,7422,8292,8465,8650,1271,1130,1000,307,325,436,0
"1574",550000,1,1,2,31,0,0,0,0,0,0,43769,38907,36111,32723,26946,26439,2018,1520,1131,1005,1107,1019,0
"1577",50000,2,3,1,48,0,0,0,0,0,0,4064,5987,7719,8588,9291,11127,2000,2000,1000,1000,2000,2000,0
"1587",120000,1,2,2,27,0,0,0,0,0,0,2474,2469,2439,2439,2439,2116,2469,2439,2439,2439,2116,0,0
"1590",260000,2,2,2,38,0,0,0,0,0,0,0,0,725,2074,0,585,0,727,2074,0,585,0,0
"1592",1e+05,2,2,2,26,0,0,0,0,0,0,9614,0,0,0,0,16708,0,0,0,0,16708,2000,0
"1597",30000,2,2,2,23,0,0,0,1,0,0,24285,26143,26929,19610,20591,19472,3002,2130,2,3004,8013,0,0
"1599",190000,2,3,1,38,0,0,0,0,0,0,89619,103095,110000,115674,121313,15538,15000,10000,5674,11313,5538,18272,0
"1605",190000,2,2,2,25,0,0,0,0,0,0,110031,105500,104430,93,158481,161866,8614,5000,93,159212,5800,5500,0
"1611",180000,1,1,2,37,0,0,0,0,0,0,22121,31681,32552,34004,35792,36645,10000,1700,2000,2500,1600,2000,0
"1615",140000,2,3,1,31,1,1,1,1,1,1,89910,92588,91936,94623,94952,95234,5000,1800,5000,1900,4700,0,0
"1618",1e+05,2,1,1,43,0,0,0,0,0,0,9122,22971,15537,27075,8423,37259,22982,15561,27091,8423,37259,16751,0
"1620",80000,2,1,2,38,0,0,0,0,0,0,1927,446,909,1740,2190,518,446,909,1740,2190,518,5062,0
"1623",50000,1,2,1,49,0,0,0,0,0,0,49816,49749,48589,59469,20239,20059,3000,2000,1900,1004,1600,700,0
"1624",30000,2,3,2,40,1,1,1,1,0,0,23687,23020,25218,24514,25030,25557,0,2579,0,909,944,4642,0
"1626",30000,2,3,1,47,0,0,0,0,0,0,1355,5137,1392,696,0,696,5174,1392,696,0,696,696,0
"1630",2e+05,1,1,2,29,0,0,0,0,0,0,2290,0,0,0,0,0,0,0,0,0,0,0,0
"1636",50000,1,1,1,40,0,0,0,0,0,0,42549,36110,9715,8965,6652,7385,2200,2000,1000,500,1000,400,0
"1637",5e+05,2,1,1,45,0,0,0,0,0,0,36954,0,22999,18339,0,15586,0,83000,0,0,20000,18000,0
"1641",50000,1,2,2,30,0,0,0,0,0,0,50507,48751,44688,19823,13645,10876,4000,2220,1000,1500,1000,1500,0
"1647",50000,2,3,1,55,1,1,1,1,0,0,49003,49067,50498,47579,47567,48155,2005,3900,0,2000,1900,1900,0
"1649",90000,2,1,2,27,0,0,1,1,0,0,1179,6346,4607,0,0,0,7020,2980,3000,0,0,0,0
"1652",30000,1,2,1,31,0,0,0,0,0,0,13265,7206,0,2320,0,0,1632,780,2320,0,0,0,0
"1653",90000,2,2,1,36,1,1,1,1,1,1,49295,50206,50781,51840,52607,53784,2000,1700,2200,1750,2200,2000,0
"1655",1e+05,1,2,2,30,0,0,0,0,0,0,914,1170,0,0,1756,0,1475,0,0,1756,0,0,0
"1657",50000,1,2,1,51,0,0,0,0,0,0,49613,49326,47010,20661,14528,15544,3036,6000,1000,2000,2500,3000,0
"1667",220000,2,2,2,31,0,0,0,0,0,0,38746,0,0,110699,0,0,0,0,110699,0,0,0,1
"1669",50000,1,1,2,24,0,0,0,0,0,0,50963,49720,50839,93436,46733,50925,1844,1963,2635,1750,5000,2160,0
"1676",50000,1,3,1,46,0,1,1,0,0,0,13473,12800,0,0,0,0,0,0,0,0,0,0,1
"1677",290000,2,1,2,24,0,0,0,0,0,0,14931,15090,19239,4940,93332,96112,15090,19239,4975,96151,5500,4000,0
"1681",80000,2,2,2,25,0,0,0,0,0,0,81003,85894,87061,89008,93523,80288,8213,3491,3508,19523,3288,1570,1
"1683",20000,1,2,1,35,1,1,1,0,0,0,19755,19661,20018,20427,19377,19386,1000,1000,1000,1500,900,1000,1
"1685",80000,1,1,2,25,0,0,0,0,0,1,2109,1257,466,628,2395,930,1257,466,628,2395,0,601,0
"1686",3e+05,1,1,2,31,0,0,0,0,0,0,2166,2894,8903,12445,24650,8339,2918,8974,12457,15113,8369,3832,0
"1687",50000,2,3,1,51,0,0,0,0,0,0,20454,21899,20895,11241,0,38040,2100,2000,1000,0,39500,1500,0
"1691",60000,2,1,2,24,0,0,0,0,0,0,60381,39798,38344,37311,37428,38187,1639,1590,1500,1354,1377,1514,0
"1695",230000,2,1,2,36,0,0,0,0,0,0,1545,306,8389,7465,6549,576,306,8389,9,0,0,342,0
"1704",170000,1,1,2,37,0,0,0,0,0,0,4334,1343,1078,1392,1606,9955,1343,1078,1392,1606,9955,4382,1
"1706",50000,2,3,1,40,1,1,0,0,0,0,49157,47990,38426,7816,7859,7979,0,2050,500,500,400,400,1
"1712",330000,2,1,2,26,0,0,0,0,0,0,58667,38323,32726,43579,28908,20777,2213,5000,20000,1000,672,1200,0
"1713",50000,2,3,1,54,1,1,0,0,0,0,64069,59153,56275,53936,51740,49043,0,2031,1918,1993,1614,1789,0
"1716",70000,1,2,1,41,1,1,1,1,0,0,34779,35921,36536,35651,36427,37169,2000,1500,0,1500,1500,3000,0
"1724",380000,1,1,2,41,0,0,1,0,0,0,350341,357703,344460,347754,334891,340728,28400,0,12800,12500,12500,12000,0
"1740",60000,2,2,1,29,0,0,0,0,0,0,33147,54511,56167,28609,27660,27059,24511,6000,17000,1984,1100,1600,0
"1748",2e+05,1,1,1,53,0,0,0,0,0,0,195050,0,0,0,1000,0,0,0,0,1000,0,0,0
"1749",20000,1,2,2,27,0,0,0,0,0,0,18290,20144,19106,19292,0,0,2458,1200,386,1000,0,0,0
"1750",5e+05,1,1,2,33,0,0,0,0,0,0,5379,2062,10515,4158,7958,0,2065,10556,4170,7963,196,7083,0
"1753",20000,2,1,2,24,1,1,1,0,0,0,7919,8637,9339,10029,10615,11285,1000,1000,1000,900,1000,500,1
"1755",2e+05,1,1,2,27,0,0,0,0,0,0,4890,3630,4882,10955,10435,1665,3630,4882,11034,10435,1665,3765,0
"1761",120000,2,1,2,28,0,0,0,0,0,0,0,2046,0,409,872,1539,2054,0,409,872,1539,580,0
"1766",80000,1,3,1,48,0,0,0,0,0,0,71515,70287,61892,26779,25464,25993,3679,2305,924,1069,1100,1110,0
"1768",30000,2,3,1,48,0,0,0,0,0,0,27947,27035,27876,26640,25896,25481,2000,1800,1500,1500,1500,1500,0
"1769",160000,1,2,1,28,0,0,1,1,0,0,62312,66965,67648,66020,67386,68336,5856,2311,0,2377,2000,1881,0
"1770",80000,2,1,2,22,0,0,0,0,0,0,10439,11501,12113,0,2748,90,11501,1000,33,2871,90,0,0
"1773",40000,2,2,1,25,0,0,1,1,1,1,21590,24326,23642,25936,25384,26905,3400,0,3000,0,2100,0,1
"1776",110000,1,2,2,26,0,0,0,0,0,0,106417,103587,56676,47332,45171,47092,9026,6000,2000,2000,3000,4006,0
"1784",230000,2,1,2,27,0,0,0,0,0,0,105217,107857,110177,60137,62035,64034,4326,4533,2337,3035,3034,3101,0
"1788",120000,1,3,1,47,0,0,0,0,0,0,1051,671,291,1051,291,671,671,291,1051,291,671,1051,0
"1791",450000,1,1,2,31,0,0,0,0,0,0,10350,3629,3271,6271,2135,2546,3629,3271,6271,2135,2546,4877,1
"1797",20000,1,2,2,36,0,0,0,0,0,0,3152,0,4956,10148,6979,8353,0,4956,200,2000,1500,500,0
"1803",160000,1,1,1,40,1,0,0,0,0,0,0,567,4027,3100,2123,4899,567,4059,3100,2123,4899,3165,0
"1806",180000,2,1,2,41,0,0,0,0,0,0,37353,24797,5549,22349,2974,0,1012,5549,17000,3322,0,2633,0
"1843",280000,1,2,2,30,0,0,0,0,0,0,204773,188704,185257,188344,179764,167051,8038,6000,5083,5000,5036,5000,0
"1844",230000,1,2,2,32,0,0,0,0,0,0,49619,43435,41719,38072,33802,30435,2072,1689,1046,1025,928,277,0
"1857",50000,2,1,2,26,0,0,0,0,0,0,41003,42032,42699,43617,44509,45420,1733,1400,1300,1271,1300,4500,0
"1861",210000,2,2,1,32,0,0,0,0,1,0,164015,155235,151267,149478,145041,107495,9320,4894,3301,3,4994,116880,0
"1869",80000,2,3,2,65,0,0,0,0,0,0,84985,84247,81619,30095,20639,7849,4000,2048,1300,1700,401,180,0
"1877",150000,1,1,1,30,1,0,1,0,0,0,0,35457,819,2145,17000,23698,36276,0,2145,17000,23698,411,0
"1881",160000,1,1,1,41,0,0,0,0,0,0,53935,57997,0,0,2987,1993,5000,0,0,2990,6,2409,0
"1904",220000,2,2,2,35,0,0,0,0,0,0,34819,30937,30348,23459,23200,21281,2006,2022,1002,1007,1000,1008,0
"1906",1e+05,2,1,1,51,1,0,0,0,1,1,0,0,0,300,150,780,0,0,300,0,630,0,1
"1911",470000,2,2,2,26,0,0,0,0,0,0,169699,170309,167876,170610,173643,178083,6200,7000,5716,5982,7000,5500,0
"1917",20000,2,1,2,24,0,0,0,1,1,1,390,707,1320,930,780,240,1097,1003,0,240,0,780,1
"1919",20000,1,1,1,39,0,0,0,0,0,0,628,662,596,630,664,598,700,600,700,700,600,1400,0
"1921",460000,2,2,2,35,0,0,0,0,0,0,449790,450047,453770,396600,392879,398478,17610,17500,13810,14100,14520,15000,0
"1926",180000,2,1,2,26,0,0,0,0,0,0,2049,0,351,631,13359,384,0,351,631,13359,384,487,0
"1931",10000,2,1,2,27,0,0,0,0,0,0,499,0,0,0,0,0,0,0,0,0,0,0,1
"1932",320000,2,2,2,31,0,0,0,0,0,0,104850,101705,93489,95033,96941,108463,3600,4277,4000,3600,13203,4500,0
"1934",90000,1,2,2,39,0,0,0,0,0,0,50477,22472,20148,4708,5000,5028,3000,5000,500,5000,500,500,0
"1948",140000,2,2,1,25,0,0,0,0,0,0,81960,81757,83046,84034,77659,77180,3005,3000,3000,3000,3000,5000,0
"1951",50000,2,2,2,26,0,0,0,0,0,0,4136,0,0,0,0,0,0,0,0,0,0,0,0
"1956",2e+05,1,1,1,42,0,0,0,0,0,0,19318,19067,17858,326,326,326,19067,5000,0,326,326,326,0
"1957",20000,1,2,1,40,1,1,0,0,0,0,20498,19692,20498,19898,19906,18586,0,1600,0,398,0,0,1
"1964",20000,1,3,2,50,0,0,0,0,0,0,2191,1140,12656,1693,303,12303,1140,12656,1700,500,12000,0,0
"1967",80000,2,3,2,40,2,1,1,1,1,1,38503,40118,41199,42264,43083,43471,2500,2000,2000,1600,1200,2000,1
"1973",10000,2,1,2,25,1,2,1,0,0,0,10438,10130,9738,9178,8398,0,0,0,0,0,0,0,0
"1975",50000,1,2,2,42,0,0,0,0,0,0,39236,39729,27068,28604,28199,58428,2094,1451,1987,1039,1500,1200,1
"1982",60000,2,1,2,24,0,0,0,0,0,0,15050,16203,16891,15474,14612,16354,2000,1300,2000,1000,2000,1000,0
"1985",220000,1,2,1,32,0,0,0,0,0,0,8000,8288,8000,0,8000,0,8288,8000,0,8000,0,0,0
"1987",20000,1,1,1,52,0,0,0,0,0,0,19965,390,390,780,780,10400,390,390,780,0,10400,0,0
"2000",80000,2,2,1,27,0,0,0,0,0,0,390,0,780,0,0,0,390,780,0,0,0,0,0
"2011",20000,2,2,1,42,1,0,0,0,0,0,12426,13143,14152,14435,14802,15256,1225,1234,517,600,700,710,1
"2013",360000,1,1,2,32,0,0,0,0,0,0,304907,309972,315730,113412,2500,0,12557,13738,5053,2500,0,0,0
"2016",5e+05,2,1,1,39,0,0,0,0,0,0,358020,360047,369045,382231,204593,211655,15000,15000,20000,10000,10000,10000,0
"2017",320000,2,2,2,30,1,0,0,0,0,0,416,416,416,416,1829,1833,416,416,416,1829,1833,2148,0
"2020",50000,2,1,2,25,0,0,0,0,0,0,574,801,686,527,312,442,801,686,527,312,442,8016,0
"2024",10000,2,2,2,22,0,0,0,0,0,0,5208,654,9954,9719,6547,654,654,9954,9919,0,654,264,0
"2029",50000,2,2,2,28,0,0,0,0,0,0,28457,29491,30508,31599,32262,32904,1492,1509,1600,1170,1177,1217,1
"2033",120000,2,1,2,25,0,0,0,0,0,0,8676,10599,5814,4426,3038,5184,5000,5814,0,0,5184,7048,0
"2039",140000,1,3,1,37,1,1,1,1,1,1,136184,138932,140185,136438,144979,139314,6400,5000,0,10800,0,5300,0
"2052",250000,1,2,2,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2058",50000,1,2,2,40,0,0,0,0,0,0,26566,14851,4013,2027,15090,14078,3000,1000,41,30525,477,688,0
"2063",150000,1,2,1,55,1,1,1,0,0,0,76516,78505,76652,77688,79440,81126,3800,0,2800,3000,3000,3200,1
"2065",230000,1,1,1,43,1,1,1,1,1,1,9462,9701,10277,13148,12834,13861,1000,1000,3000,0,1200,0,0
"2070",210000,2,3,1,39,0,0,0,0,0,0,106028,107312,65968,67307,46511,47583,6000,5000,2697,2000,2012,1172,0
"2071",230000,1,1,2,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2083",320000,2,1,2,28,0,0,0,0,0,0,18506,12237,913,5356,58545,7357,1062,1116,5384,58837,7393,5926,0
"2088",180000,1,1,2,30,0,0,0,0,0,0,139804,136528,57096,52694,50276,52945,7000,6000,3500,3500,3500,3900,0
"2097",50000,2,2,1,43,0,0,0,0,0,0,35268,34807,31071,30258,29579,28396,1600,1400,1500,1200,1500,1200,0
"2098",50000,1,2,2,33,0,0,0,0,0,0,48058,49348,41707,29358,29860,30461,2097,1456,1200,1100,1076,1200,1
"2102",20000,1,3,2,43,0,0,1,0,0,0,390,1736,1170,780,780,0,1736,0,0,0,0,0,1
"2104",360000,1,2,2,42,0,0,0,0,0,0,10000,10000,141,7054,0,0,10000,141,7054,1941,0,0,0
"2105",90000,2,1,2,28,0,0,0,0,0,0,0,0,34347,35042,46098,46658,0,36633,1328,11696,1350,1337,0
"2114",340000,2,1,2,26,0,0,0,0,0,0,58363,106270,159464,155685,137838,6556,56270,59503,3330,40,6556,16390,0
"2120",250000,1,2,2,27,0,0,0,0,0,0,34799,25831,24448,20492,18812,17663,2027,2000,1007,1031,2000,10000,0
"2122",3e+05,2,2,1,36,0,0,0,0,0,0,141486,79474,80813,111116,13534,10379,6000,5000,30303,2011,856,1010,0
"2124",260000,1,1,1,43,1,0,0,0,0,0,0,0,0,14855,13650,0,0,0,15055,0,0,0,1
"2129",20000,2,2,1,27,2,1,0,0,1,2,4899,4675,5685,6490,6837,6435,0,1095,900,596,0,0,1
"2131",50000,1,2,2,26,0,0,1,0,0,0,13117,16887,16323,16752,17229,18931,4000,0,1000,900,2000,379,0
"2132",60000,1,1,1,49,1,0,0,0,0,0,60289,57426,25820,25793,28224,28968,1580,1500,1100,3000,1200,1100,1
"2134",1e+05,1,2,2,30,0,0,0,0,0,0,31373,32155,32331,29035,19576,33825,1602,1451,4,41,34938,292,0
"2145",360000,1,1,1,52,0,0,0,0,0,0,236171,228951,220826,191655,162435,132093,8500,7800,6665,5670,4461,3100,0
"2158",440000,2,2,2,29,0,0,0,0,0,0,485921,234046,214092,201210,186455,169455,20000,7822,8000,6000,16000,4000,0
"2163",120000,2,3,2,55,0,0,0,0,0,0,102735,80762,77846,77404,75056,75951,3000,3000,2655,2664,3000,3000,0
"2165",110000,2,3,2,31,0,0,0,0,0,0,2705,2487,2500,2500,0,0,2487,2700,2500,0,0,0,0
"2172",20000,1,2,2,24,0,0,0,0,0,0,10700,510,900,704,540,150,510,390,1094,2420,150,780,0
"2173",50000,2,2,2,22,0,0,0,0,0,0,18471,19483,19431,19307,19361,19738,1329,1307,683,857,856,834,0
"2179",50000,1,2,2,23,0,0,1,0,0,0,17792,20036,18664,18416,416,416,2956,0,368,416,416,416,0
